date;open;low;high;close;vol
2019-02-27 14:00:00;1637;1635.321;1641.81;1638.1635;251732
2019-02-27 15:00:00;1638;1637.8622;1641.745;1640.69;326473
2019-02-27 16:00:00;1640.64;1640.0417;1640.6941;1640.0417;3839
2019-02-28 09:31:00;1635.25;1633.83;1651.77;1646.245;370114
2019-02-28 10:00:00;1646.25;1636;1647.01;1642.72;259054
2019-02-28 11:00:00;1643;1639.34;1650.548;1648.4963;206453
2019-02-28 12:00:00;1648.025;1644.68;1648.46;1646;99925
2019-02-28 13:00:00;1645.83;1641.2;1647.8;1643.32;124487
2019-02-28 14:00:00;1643.31;1640.01;1643.7;1642.1;116428
2019-02-28 15:00:00;1641.99;1636.7;1643.5815;1639.7432;181582
2019-03-01 09:31:00;1655.13;1651;1661.89;1657.98;484624
2019-03-01 10:00:00;1657.8299;1651;1660.87;1659.59;382591
2019-03-01 11:00:00;1659.59;1653.05;1661.4;1655.54;300630
2019-03-01 12:00:00;1655.55;1655.48;1663.72;1662.43;255956
2019-03-01 13:00:00;1662.6045;1660.7939;1669.78;1669.2023;281957
2019-03-01 14:00:00;1669.165;1668.19;1674.26;1672.01;338220
2019-03-01 15:00:00;1672;1666.35;1672.87;1670.83;440479
2019-03-01 16:00:00;1670.8846;1670.5;1670.8846;1670.51;3098
2019-03-04 09:31:00;1685;1684.2;1699.53;1697.205;644075
2019-03-04 10:00:00;1697.26;1696.63;1709.43;1702.3525;737016
2019-03-04 11:00:00;1702.295;1674.36;1703.49;1679.33;588646
2019-03-04 12:00:00;1679.96;1675.5655;1690.5329;1687.695;429627
2019-03-04 13:00:00;1687.4547;1681.5218;1703.0831;1700.205;412616
2019-03-04 14:00:00;1700;1693.9145;1702.6;1697.2026;300384
2019-03-04 15:00:00;1697.1;1691.82;1698.09;1695.46;295124
2019-03-05 09:31:00;1702.95;1689.01;1707.8;1694.6;457292
2019-03-05 10:00:00;1694.177;1693.87;1705.42;1699.895;376677
2019-03-05 11:00:00;1699.5;1698.26;1705;1703.2;192583
2019-03-05 12:00:00;1703.13;1695;1703.13;1696.59;183658
2019-03-05 13:00:00;1696.48;1695.5;1699.53;1698.33;131246
2019-03-05 14:00:00;1698.31;1697.01;1705;1704.945;197813
2019-03-05 15:00:00;1704.955;1693.15;1706;1694.7394;434836
2019-03-05 16:00:00;1694.9;1693.58;1695.45;1693.58;12546
2019-03-06 09:31:00;1695.97;1683.491;1697.75;1688.46;342900
2019-03-06 10:00:00;1688.02;1676.2225;1693.74;1681.3163;445875
2019-03-06 11:00:00;1681.295;1672.01;1686.55;1674.8445;309404
2019-03-06 12:00:00;1675.3016;1672.01;1679.5;1673.39;231885
2019-03-06 13:00:00;1673.6;1671.02;1678.68;1678.015;243027
2019-03-06 14:00:00;1678.01;1675.61;1683;1676.89;275441
2019-03-06 15:00:00;1676.9;1668.28;1677.72;1669.86;393478
2019-03-06 16:00:00;1669.8228;1669.75;1670.63;1670;11289
2019-03-07 09:31:00;1667.37;1653.5;1669.7534;1658.21;380281
2019-03-07 10:00:00;1657.983;1644;1659.42;1648.1049;439269
2019-03-07 11:00:00;1648.13;1645.89;1654.62;1649.6;236032
2019-03-07 12:00:00;1649.66;1645.535;1652.22;1649.158;155407
2019-03-07 13:00:00;1649.2;1637.6962;1650.39;1638.335;259929
2019-03-07 14:00:00;1638.54;1620.89;1639.06;1621.51;385955
2019-03-07 15:00:00;1621.915;1620.51;1626.22;1624.32;487430
2019-03-08 09:31:00;1604.01;1586.57;1604.49;1599.5;708901
2019-03-08 10:00:00;1599.17;1593.13;1615.85;1609.24;446632
2019-03-08 11:00:00;1609.24;1604.02;1615;1604.11;238736
2019-03-08 12:00:00;1604.3866;1600;1607.62;1604.638;209191
2019-03-08 13:00:00;1604.7;1603.3;1613.42;1610.7;157814
2019-03-08 14:00:00;1610.5469;1609.3;1618.7;1614.6119;206165
2019-03-08 15:00:00;1615.01;1607.95;1621.29;1620.02;406195
2019-03-11 09:31:00;1626.12;1626.01;1642.38;1640.6;380220
2019-03-11 10:00:00;1640.7412;1639.4203;1650.63;1650.57;365206
2019-03-11 11:00:00;1650.69;1648.29;1658.73;1657.61;318503
2019-03-11 12:00:00;1657.47;1652.8;1658.21;1653.54;221463
2019-03-11 13:00:00;1653.26;1650.2304;1659.5431;1659.14;182604
2019-03-11 14:00:00;1659.29;1659.08;1666.6;1665.24;269603
2019-03-11 15:00:00;1665.28;1665.11;1672.285;1670.7;400064
2019-03-11 16:00:00;1670.69;1670.0101;1671;1670.32;39738
2019-03-12 09:31:00;1669;1660.98;1684.265;1680.4564;480925
2019-03-12 10:00:00;1680.2;1670.01;1683.77;1681.4722;368717
2019-03-12 11:00:00;1681.14;1673.73;1681.7884;1680.5322;247296
2019-03-12 12:00:00;1680.6332;1677.384;1682.59;1682.1927;166078
2019-03-12 13:00:00;1681.76;1675.86;1682.2992;1678.45;112832
2019-03-12 14:00:00;1678.45;1674.5;1680.7449;1677.79;148636
2019-03-12 15:00:00;1677.6;1671.32;1678.6;1672.455;271825
2019-03-12 16:00:00;1672.54;1671.66;1673.69;1672.42;51396
2019-03-13 09:31:00;1683;1679.35;1690.8;1688.1;355125
2019-03-13 10:00:00;1688.0551;1683.34;1690.28;1689.8;244056
2019-03-13 11:00:00;1690.14;1689.5;1697.57;1692.9763;312143
2019-03-13 12:00:00;1692.79;1690.34;1694.815;1693.5389;190645
2019-03-13 13:01:00;1693.92;1692.88;1698.655;1698.28;207309
2019-03-13 14:00:00;1698.458;1688.61;1700;1695.3;348719
2019-03-13 15:00:00;1695.1;1689.98;1696.875;1690.05;261581
2019-03-13 16:00:00;1690.17;1689.67;1690.97;1690.8;38248
2019-03-14 09:31:00;1691.2;1685.1927;1702;1699.06;354935
2019-03-14 10:00:00;1699.32;1692.24;1699.88;1696.6;277301
2019-03-14 11:00:00;1696.525;1695.2382;1699.98;1697.8383;167968
2019-03-14 12:00:00;1698.04;1695;1698.96;1695.8035;105846
2019-03-14 13:00:00;1695.9;1691.5;1696.25;1693.13;133582
2019-03-14 14:00:00;1693.36;1689.175;1696;1690.5;158771
2019-03-14 15:00:00;1690.6814;1686.31;1691.57;1686.32;270746
2019-03-14 16:00:00;1686.32;1684.34;1686.68;1685.29;50940
2019-03-15 09:31:00;1703;1698.3101;1706.22;1702.6325;1063778
2019-03-15 10:00:00;1702.91;1693.13;1704.935;1696.63;382937
2019-03-15 11:00:00;1696.73;1696.092;1702.07;1701.57;221862
2019-03-15 12:00:00;1701.76;1700.76;1707.22;1705.27;432482
2019-03-15 13:00:00;1705.1901;1703.15;1715.23;1713.9085;456178
2019-03-15 14:00:00;1714.0216;1713.1;1718.8;1713.97;389375
2019-03-15 15:00:00;1713.8252;1703.52;1714.59;1708.63;661312
2019-03-15 16:00:00;1708.63;1708.63;1712.91;1712.91;146482
2019-03-18 09:31:00;1712.7;1712.63;1732.55;1731.2545;521975
2019-03-18 10:00:00;1731.261;1731.261;1748.35;1748.215;575741
2019-03-18 11:00:00;1747.92;1732.25;1748.13;1738.22;455284
2019-03-18 12:00:00;1737.875;1736.08;1740;1738.99;199527
2019-03-18 13:00:00;1739;1738;1747.43;1743.8084;344426
2019-03-18 14:00:00;1743.8111;1742.5276;1750;1749.97;256415
2019-03-18 15:00:00;1749.81;1740.56;1749.91;1741.305;391521
2019-03-18 16:00:00;1741.38;1741.15;1742;1742;36819
2019-03-19 09:31:00;1753.51;1753.51;1769;1765.1639;591622
2019-03-19 10:00:00;1765.2355;1764.17;1770;1766.8101;437983
2019-03-19 11:00:00;1766.8;1765.76;1779.93;1778.8;515529
2019-03-19 12:00:00;1778.88;1771.7127;1784.05;1776.7821;454262
2019-03-19 13:00:00;1776.5;1776.3;1784.16;1778.55;360394
2019-03-19 14:00:00;1778.55;1773.79;1781.79;1773.79;257410
2019-03-19 15:00:00;1774.54;1755.21;1777.475;1761.26;749543
2019-03-19 16:00:00;1761.26;1761.26;1763.24;1762.7;56238
2019-03-20 09:31:00;1769.94;1767.0338;1781.96;1775.2398;546755
2019-03-20 10:00:00;1775.52;1771.2;1784.86;1783.08;469834
2019-03-20 11:00:00;1783.1925;1774.4;1785.339;1775.61;264933
2019-03-20 12:00:00;1775.7;1769;1779.28;1775;264114
2019-03-20 13:00:00;1774.97;1770.16;1775.42;1772.81;199070
2019-03-20 14:00:00;1772.5;1772.24;1799.01;1793.61;973398
2019-03-20 15:00:00;1793.88;1786.04;1797.76;1797.75;641840
2019-03-20 16:00:00;1797.6043;1797.07;1798;1797.73;55213
2019-03-21 09:31:00;1796.26;1787.281;1803.5;1798;616169
2019-03-21 10:00:00;1797.77;1788;1805;1804.66;537483
2019-03-21 11:00:00;1804.97;1799.7747;1809.23;1804.22;387754
2019-03-21 12:00:00;1804.4084;1801.76;1805.55;1803.31;178002
2019-03-21 13:00:00;1803.4;1803.4;1819.304;1814;439888
2019-03-21 14:00:00;1814.03;1813.13;1820;1816.8843;320167
2019-03-21 15:00:00;1816.9428;1815.27;1823.75;1820;516367
2019-03-21 16:00:00;1820;1818.36;1820.25;1818.4;46569
2019-03-22 09:31:00;1810.17;1794.12;1818.98;1797.3;625328
2019-03-22 10:00:00;1797;1795.48;1809.71;1798.69;505834
2019-03-22 11:00:00;1798.68;1776.88;1799.61;1778.22;566337
2019-03-22 12:00:00;1778.43;1776.6558;1786.75;1783.448;334403
2019-03-22 13:00:00;1783.3025;1771.4;1788.21;1772.94;291741
2019-03-22 14:00:00;1772.4928;1772.24;1784;1783;322962
2019-03-22 15:00:00;1783.2068;1763.11;1783.535;1764.57;642489
2019-03-22 16:00:00;1764.51;1763.855;1766;1764.06;78623
2019-03-25 09:31:00;1757.79;1751.75;1777.96;1758.65;646805
2019-03-25 10:00:00;1758.9;1747.5;1768.24;1766.9853;478312
2019-03-25 11:00:00;1767.05;1764.25;1774.645;1766.789;397801
2019-03-25 12:00:00;1767.19;1765.51;1777;1770.2786;248449
2019-03-25 13:00:00;1770.1272;1760.83;1771.6957;1760.8949;217423
2019-03-25 14:00:00;1760.785;1760.52;1774.68;1774.175;263555
2019-03-25 15:00:00;1774.3426;1771.18;1782.6751;1775.01;519699
2019-03-25 16:00:00;1775.2625;1773.1;1775.47;1774.07;23054
2019-03-26 09:31:00;1793;1792.5165;1803.354;1803.2899;596023
2019-03-26 10:00:00;1802.87;1791.44;1805.77;1798.7073;535399
2019-03-26 11:00:00;1798.9;1788.68;1801.6;1790.5292;330820
2019-03-26 12:00:00;1790.75;1788.73;1796.09;1790.62;259610
2019-03-26 13:00:00;1790.95;1785.36;1795.73;1785.96;240859
2019-03-26 14:00:00;1786.01;1773.3598;1787.18;1779.51;348666
2019-03-26 15:00:00;1779.74;1776.01;1785.2;1781.7501;293337
2019-03-26 16:00:00;1781.96;1781.96;1784.47;1784.47;56184
2019-03-27 09:31:00;1784.13;1774.17;1786.6813;1776.3473;297819
2019-03-27 10:00:00;1777.12;1775;1787.5;1780.38;314061
2019-03-27 11:00:00;1780.3875;1745.68;1783;1752.51;548596
2019-03-27 12:00:00;1752.4043;1748.9;1760.6423;1757.5297;289840
2019-03-27 13:00:00;1757.73;1753.5901;1766.265;1762.37;254095
2019-03-27 14:00:00;1762.09;1753.885;1766;1759.9748;212641
2019-03-27 15:00:00;1760.71;1757.54;1767.77;1763.6504;282702
2019-03-27 16:00:00;1763.8021;1763.8021;1766.3;1766;30442
2019-03-28 09:31:00;1770;1755.2927;1771.6172;1767.84;306184
2019-03-28 10:00:00;1767.935;1766.39;1777.93;1766.794;303625
2019-03-28 11:00:00;1766.7738;1753.47;1767.16;1760.03;271518
2019-03-28 12:00:00;1761;1757.89;1770.2065;1768.6;172897
2019-03-28 13:00:00;1768.56;1765.83;1773.7361;1772.34;148097
2019-03-28 14:00:00;1772.39;1762.4652;1773.29;1765.9051;125992
2019-03-28 15:00:00;1765.9171;1765.47;1774.76;1774.21;245726
2019-03-28 16:00:00;1774.5033;1773.3458;1774.54;1773.67;23795
2019-03-29 09:31:00;1786.58;1781.75;1792.86;1785.5224;356054
2019-03-29 10:00:00;1785.3148;1777.65;1789.94;1780.75;286379
2019-03-29 11:00:00;1780.7652;1780.3;1786.4619;1782.91;199529
2019-03-29 12:00:00;1783.05;1779.34;1783.97;1783.07;129778
2019-03-29 13:00:00;1782.9665;1776.75;1783.12;1778.42;107880
2019-03-29 14:00:00;1778.47;1777.18;1782.55;1782.55;114952
2019-03-29 15:00:00;1782.56;1776.63;1784.05;1780.75;289829
2019-03-29 16:00:00;1780.86;1779.11;1781.97;1781.2;58949
2019-04-01 09:31:00;1800.11;1800.09;1812.51;1804.515;546357
2019-04-01 10:00:00;1804.52;1798.73;1808.08;1803.4425;378589
2019-04-01 11:00:00;1803.59;1801.65;1809.285;1805.07;202396
2019-04-01 12:00:00;1805.42;1802.81;1811;1811;181605
2019-04-01 13:00:00;1810.8117;1810;1814.9171;1814.6589;223147
2019-04-01 14:00:00;1814.4624;1811.68;1815.5;1814.4338;172124
2019-04-01 15:00:00;1814.66;1808.9124;1815.67;1814.05;349793
2019-04-01 16:00:00;1814.095;1813.36;1815.15;1814.36;46152
2019-04-02 09:31:00;1811.02;1805.121;1816.28;1807.65;420709
2019-04-02 10:00:00;1807.37;1805.53;1820;1816.74;396422
2019-04-02 11:00:00;1816.5;1810.1119;1816.89;1815.55;230256
2019-04-02 12:00:00;1815.41;1810.73;1816.57;1811.82;152587
2019-04-02 13:00:00;1811.62;1810.375;1816.25;1814.16;151715
2019-04-02 14:00:00;1814.181;1812.565;1816.8;1812.95;149569
2019-04-02 15:00:00;1813.01;1812.75;1816.86;1813.6801;226693
2019-04-02 16:00:00;1813.96;1813.03;1814.28;1814;34778
2019-04-03 09:31:00;1826.72;1818.56;1828;1818.605;414783
2019-04-03 10:00:00;1818.8;1809.62;1825.91;1825.6875;363095
2019-04-03 11:00:00;1825.725;1824.8;1829.44;1827.99;265486
2019-04-03 12:00:00;1828.2;1824.75;1830;1827.1;218628
2019-04-03 13:00:00;1827.37;1817.4;1827.7873;1818.2416;314846
2019-04-03 14:00:00;1817.96;1815.49;1822.67;1819.13;247131
2019-04-03 15:00:00;1819.2817;1814.01;1822.45;1821.6176;330257
2019-04-03 16:00:00;1821.72;1819.9;1821.8;1820.41;29134
2019-04-04 09:31:00;1820.65;1817.6;1828.75;1825.6756;354393
2019-04-04 10:00:00;1825.7235;1808.38;1826.79;1817.02;450669
2019-04-04 11:00:00;1817.36;1810.7701;1817.8199;1813.35;240978
2019-04-04 12:00:00;1813.82;1804.2;1815.39;1810.57;228874
2019-04-04 13:00:00;1810.55;1809.65;1817.71;1812.99;220254
2019-04-04 14:00:00;1813.11;1812.45;1819.85;1818.5;181088
2019-04-04 15:00:00;1818.36;1814.5243;1819.62;1817.75;261221
2019-04-04 16:00:00;1818.09;1817.18;1819.51;1819.51;38506
2019-04-05 09:31:00;1829;1825.19;1835;1830.5812;539269
2019-04-05 10:00:00;1830.3416;1828.55;1835.84;1833.42;390821
2019-04-05 11:00:00;1833.4;1828.64;1833.82;1829.4106;147922
2019-04-05 12:00:00;1829.87;1829.24;1832.41;1830.24;104628
2019-04-05 13:00:00;1830.1867;1829.5;1834.97;1834.7099;123604
2019-04-05 14:00:00;1834.7;1832.34;1835.05;1833.78;133321
2019-04-05 15:00:00;1833.8742;1832.5;1838.44;1837.75;395078
2019-04-05 16:00:00;1837.8;1837.54;1838.58;1837.65;54882
2019-04-08 09:31:00;1833.23;1825.11;1833.95;1828.01;432211
2019-04-08 10:00:00;1827.9058;1825.11;1830.96;1827.0729;369923
2019-04-08 11:00:00;1826.84;1826.45;1833.93;1831.5;239294
2019-04-08 12:00:00;1831.55;1830;1835.5;1835.4665;148854
2019-04-08 13:00:00;1835.5;1835.085;1843.0066;1842.9705;290941
2019-04-08 14:00:00;1842.955;1842.58;1849.35;1849.083;256182
2019-04-08 15:00:00;1849.2;1846.56;1850;1849.9144;310996
2019-04-08 16:00:00;1849.935;1849.15;1850.2;1849.679;43323
2019-04-09 09:31:00;1845.49;1841.78;1853.09;1848.4172;433849
2019-04-09 10:00:00;1848.51;1844.55;1851.75;1847.445;398884
2019-04-09 11:00:00;1847.447;1843.3;1848.4556;1843.3116;167236
2019-04-09 12:00:00;1843.2032;1842.31;1848.1499;1845.56;152388
2019-04-09 13:00:00;1845.93;1837.82;1846.16;1839.625;198134
2019-04-09 14:00:00;1839.366;1836.3312;1843;1841.63;190988
2019-04-09 15:00:00;1841.92;1831.78;1843.07;1833.37;333827
2019-04-09 16:00:00;1833.45;1833.125;1836.61;1836.52;37962
2019-04-10 09:31:00;1841;1828.81;1841;1836.54;427473
2019-04-10 10:00:00;1836.31;1831.53;1845;1843.12;369499
2019-04-10 11:00:00;1843.32;1840.4;1844.41;1840.5353;133672
2019-04-10 12:00:00;1840.5;1840.4001;1844;1842.2833;89037
2019-04-10 13:00:00;1842.1;1840.7548;1846.6;1846.57;155641
2019-04-10 14:00:00;1846.57;1841.13;1847.76;1844.84;210457
2019-04-10 15:00:00;1844.7846;1843.475;1848;1846.82;282621
2019-04-10 16:00:00;1846.66;1846.31;1847.355;1847.33;34748
2019-04-11 09:31:00;1848.7;1840.31;1849.235;1842.99;359268
2019-04-11 10:00:00;1842.7475;1842.7475;1849.95;1849.07;269155
2019-04-11 11:00:00;1849.075;1841.67;1849.68;1841.9;199846
2019-04-11 12:00:00;1841.9;1841.7;1845.6572;1845;130454
2019-04-11 13:00:00;1844.932;1841.56;1847.7;1842.75;153775
2019-04-11 14:00:00;1843.2;1840.875;1843.9673;1843.25;114569
2019-04-11 15:00:00;1843.25;1842.1615;1845.4;1843.5799;193484
2019-04-11 16:00:00;1843.5549;1843.5549;1844.7;1844.5;27012
2019-04-12 09:31:00;1848.4;1845.1;1850;1848.36;316784
2019-04-12 10:00:00;1848.09;1845.01;1851.5;1847.5098;342131
2019-04-12 11:00:00;1847.3966;1841.3;1848.56;1844.14;227634
2019-04-12 12:00:00;1844.2;1843;1847.98;1846.98;116486
2019-04-12 13:00:00;1846.97;1846.58;1849.75;1846.92;122257
2019-04-12 14:00:00;1846.67;1846.09;1849.15;1846.7512;112477
2019-04-12 15:00:00;1846.76;1841.84;1846.88;1842.59;266491
2019-04-12 16:00:00;1842.65;1842.12;1843.07;1842.96;34827
2019-04-15 09:31:00;1842;1833.1;1842.99;1835.39;315826
2019-04-15 10:00:00;1835.0944;1818.9;1836.7;1824.75;487796
2019-04-15 11:00:00;1824.755;1822.05;1833.59;1832.12;255294
2019-04-15 12:00:00;1832.01;1829.29;1834.84;1832.8338;149751
2019-04-15 13:00:00;1832.56;1832.56;1839.52;1838.23;171687
2019-04-15 14:00:00;1837.98;1837.1;1844.5379;1844.1563;224793
2019-04-15 15:00:00;1844.0985;1840.82;1846.85;1844.395;269330
2019-04-15 16:00:00;1844.3733;1844.27;1844.85;1844.85;20361
2019-04-16 09:31:00;1851.35;1848;1857.36;1855.07;377131
2019-04-16 10:00:00;1854.83;1854.71;1860;1859.485;261989
2019-04-16 11:00:00;1859.27;1857.52;1861.6827;1860.1741;169129
2019-04-16 12:00:00;1860.44;1859.55;1866;1866;143686
2019-04-16 13:00:00;1866.21;1864.52;1867.95;1866.31;121852
2019-04-16 14:00:00;1866.13;1864.6;1869.66;1869.66;149268
2019-04-16 15:00:00;1869.39;1859.34;1869.77;1861.87;313871
2019-04-16 16:00:00;1861.92;1861.66;1863.22;1862.92;22496
2019-04-17 09:31:00;1872.99;1864.6108;1876.473;1868.18;358643
2019-04-17 10:00:00;1868.455;1860.66;1870.39;1866.615;240954
2019-04-17 11:00:00;1866.56;1863.28;1869.65;1867.8;151520
2019-04-17 12:00:00;1867.88;1864.23;1870.21;1869.3237;111872
2019-04-17 13:00:00;1869.2006;1868.17;1872.18;1870.86;128472
2019-04-17 14:00:00;1870.76;1862.63;1871.3651;1863.8;152910
2019-04-17 15:00:00;1863.83;1860.44;1865.76;1865.09;280892
2019-04-17 16:00:00;1865.07;1864.41;1865.9;1864.82;28516
2019-04-18 09:31:00;1868.79;1862.65;1870.82;1864.78;405114
2019-04-18 10:00:00;1864.9699;1859.48;1866.54;1864.095;282836
2019-04-18 11:00:00;1864.155;1862.26;1865.4;1864.4647;107838
2019-04-18 12:00:00;1864.47;1863.66;1865.77;1863.7;123742
2019-04-18 13:00:00;1863.81;1861;1864.89;1864.6861;127011
2019-04-18 14:00:00;1864.755;1863.44;1867;1863.74;128366
2019-04-18 15:00:00;1863.6956;1859.7555;1864;1860.9;230943
2019-04-18 16:00:00;1860.8063;1860.79;1862;1861.4;27180
2019-04-22 09:31:00;1855.4;1845.64;1858.48;1857.965;345299
2019-04-22 10:00:00;1858.1071;1856.56;1870.19;1869.7571;320683
2019-04-22 11:00:00;1869.94;1869.15;1878.4899;1876.7982;280539
2019-04-22 12:00:00;1876.77;1875.6616;1882.38;1881.8503;181702
2019-04-22 13:00:00;1881.7665;1880.3;1888.1632;1887.07;230090
2019-04-22 14:00:00;1887.26;1880.63;1888.42;1883.8;215525
2019-04-22 15:00:00;1884;1881.625;1888.1;1887.05;297749
2019-04-22 16:00:00;1887.05;1887.04;1888.1;1888.04;24719
2019-04-23 09:31:00;1891.2;1889.58;1906.4441;1903.265;525162
2019-04-23 10:00:00;1903.3;1902.935;1913.6;1912.716;436327
2019-04-23 11:00:00;1912.71;1911.66;1926.8995;1926.5;374056
2019-04-23 12:00:00;1926.2266;1919.455;1929.26;1927.7707;319483
2019-04-23 13:00:00;1927.86;1925.1;1928.1475;1927.94;175776
2019-04-23 14:00:00;1927.9185;1925.05;1928.95;1925.39;166158
2019-04-23 15:00:00;1925.36;1916.59;1926.54;1923.91;373672
2019-04-23 16:00:00;1924.05;1923.68;1924.425;1924.17;36871
2019-04-24 09:31:00;1925;1915.56;1929.6899;1922.63;429983
2019-04-24 10:00:00;1922.47;1910.7415;1925;1915.41;126626
2019-04-24 11:00:00;1915;1913.74;1921.5494;1914.0668;77445
2019-04-24 12:00:00;1914.46;1912.287;1917.1864;1912.56;95807
2019-04-24 13:00:00;1912.39;1908.6701;1914.98;1908.6701;81367
2019-04-24 14:00:00;1909;1904.2;1911.85;1908.6004;87239
2019-04-24 15:00:00;1908.98;1902.16;1909.4699;1902.21;77797
2019-04-24 16:00:00;1902.77;1899.48;1902.77;1900.75;1800
2019-04-25 09:31:00;1917.0035;1911.4747;1922.45;1916.845;469013
2019-04-25 10:00:00;1916.92;1902.52;1918.77;1914.35;160686
2019-04-25 11:00:00;1914.09;1910.8708;1918.3;1917.055;115068
2019-04-25 12:00:00;1916.42;1909.46;1917.23;1913.47;109710
2019-04-25 13:00:00;1913.345;1910.18;1916.59;1916.3345;115834
2019-04-25 14:00:00;1916.14;1913.17;1917.6384;1916.14;81920
2019-04-25 15:00:00;1915.75;1900.78;1915.75;1901.81;76150
2019-04-25 16:00:00;1902.565;1901.51;1902.6;1901.51;1540
2019-04-26 09:31:00;1929;1898;1939.55;1907.9546;1028220
2019-04-26 10:00:00;1908.8;1901.76;1918.6;1914.55;165395
2019-04-26 11:00:00;1914.31;1911.53;1919.93;1914.97;68646
2019-04-26 12:00:00;1914.58;1914.26;1929.79;1929.79;54998
2019-04-26 13:00:00;1929.58;1922.9;1937.83;1935.91;51768
2019-04-26 14:00:00;1935.41;1932.69;1949.88;1948.8644;57895
2019-04-26 15:00:00;1949.17;1943.19;1950;1949.9;53157
2019-04-26 16:00:00;1949.89;1949.89;1950.98;1950.98;1404
2019-04-29 09:31:00;1949;1941.214;1956.335;1945.85;586249
2019-04-29 10:00:00;1945.5;1940.79;1950;1949.47;144778
2019-04-29 11:00:00;1948.88;1940.81;1949.05;1943.0045;82071
2019-04-29 12:00:00;1942.76;1936.43;1943.4432;1942.38;103454
2019-04-29 13:00:00;1942.26;1938.025;1943.65;1939.09;74468
2019-04-29 14:00:00;1939.55;1937;1945.433;1943.5;109145
2019-04-29 15:00:00;1943.6499;1935.29;1944.44;1936.975;92537
